,date,tobs,year,month,month_name
699,2014-06-10,72.0,2014,06,June
700,2014-06-11,74.0,2014,06,June
701,2014-06-12,76.0,2014,06,June
702,2014-06-13,76.0,2014,06,June
703,2014-06-14,75.0,2014,06,June
704,2014-06-15,75.0,2014,06,June
705,2014-06-16,74.0,2014,06,June
706,2014-06-17,72.0,2014,06,June
707,2014-06-18,74.0,2014,06,June
708,2014-06-19,75.0,2014,06,June
709,2014-06-20,70.0,2014,06,June
710,2014-06-21,71.0,2014,06,June
711,2014-06-22,72.0,2014,06,June
712,2014-06-23,71.0,2014,06,June
713,2014-06-24,73.0,2014,06,June
714,2014-06-25,74.0,2014,06,June
715,2014-06-26,72.0,2014,06,June
716,2014-06-27,74.0,2014,06,June
717,2014-06-28,76.0,2014,06,June
718,2014-06-29,72.0,2014,06,June
719,2014-06-30,75.0,2014,06,June
720,2014-12-01,72.0,2014,12,December
721,2014-12-02,71.0,2014,12,December
722,2014-12-03,69.0,2014,12,December
723,2014-12-04,67.0,2014,12,December
724,2014-12-05,70.0,2014,12,December
725,2014-12-06,72.0,2014,12,December
726,2014-12-07,67.0,2014,12,December
727,2014-12-08,67.0,2014,12,December
728,2014-12-09,69.0,2014,12,December
729,2014-12-10,67.0,2014,12,December
730,2014-12-11,74.0,2014,12,December
731,2014-12-12,70.0,2014,12,December
732,2014-12-13,73.0,2014,12,December
733,2014-12-14,71.0,2014,12,December
734,2014-12-15,71.0,2014,12,December
735,2014-12-16,71.0,2014,12,December
736,2014-12-17,71.0,2014,12,December
737,2014-12-18,72.0,2014,12,December
738,2014-12-19,76.0,2014,12,December
739,2014-12-20,78.0,2014,12,December
740,2014-12-21,76.0,2014,12,December
741,2014-12-22,73.0,2014,12,December
742,2014-12-23,70.0,2014,12,December
743,2014-12-24,68.0,2014,12,December
744,2014-12-25,77.0,2014,12,December
745,2014-12-26,66.0,2014,12,December
746,2014-12-27,65.0,2014,12,December
747,2014-12-28,69.0,2014,12,December
748,2014-12-29,69.0,2014,12,December
749,2014-12-30,66.0,2014,12,December
750,2014-12-31,64.0,2014,12,December
751,2015-06-03,75.0,2015,06,June
752,2015-06-04,72.0,2015,06,June
753,2015-06-05,70.0,2015,06,June
754,2015-06-06,76.0,2015,06,June
755,2015-06-07,78.0,2015,06,June
756,2015-06-08,72.0,2015,06,June
757,2015-06-09,74.0,2015,06,June
758,2015-06-10,74.0,2015,06,June
759,2015-06-11,72.0,2015,06,June
760,2015-06-12,71.0,2015,06,June
761,2015-06-13,79.0,2015,06,June
762,2015-06-14,79.0,2015,06,June
763,2015-06-15,76.0,2015,06,June
764,2015-06-16,75.0,2015,06,June
765,2015-06-17,72.0,2015,06,June
766,2015-06-18,74.0,2015,06,June
767,2015-06-19,76.0,2015,06,June
768,2015-06-20,76.0,2015,06,June
769,2015-06-21,77.0,2015,06,June
770,2015-06-22,75.0,2015,06,June
771,2015-06-23,76.0,2015,06,June
772,2015-06-24,75.0,2015,06,June
773,2015-06-25,75.0,2015,06,June
774,2015-06-26,76.0,2015,06,June
775,2015-06-27,76.0,2015,06,June
776,2015-06-29,74.0,2015,06,June
777,2015-12-02,74.0,2015,12,December
778,2015-12-03,75.0,2015,12,December
779,2015-12-04,80.0,2015,12,December
780,2015-12-05,72.0,2015,12,December
781,2015-12-06,73.0,2015,12,December
782,2015-12-07,70.0,2015,12,December
783,2015-12-08,69.0,2015,12,December
784,2015-12-09,77.0,2015,12,December
785,2015-12-10,74.0,2015,12,December
786,2015-12-11,77.0,2015,12,December
787,2015-12-12,72.0,2015,12,December
788,2015-12-13,69.0,2015,12,December
789,2015-12-14,69.0,2015,12,December
790,2015-12-15,75.0,2015,12,December
791,2015-12-16,75.0,2015,12,December
792,2015-12-17,72.0,2015,12,December
793,2015-12-18,73.0,2015,12,December
794,2015-12-19,78.0,2015,12,December
795,2015-12-20,75.0,2015,12,December
796,2015-12-21,75.0,2015,12,December
797,2015-12-22,74.0,2015,12,December
798,2015-12-23,73.0,2015,12,December
799,2015-12-24,70.0,2015,12,December
800,2015-12-25,70.0,2015,12,December
801,2015-12-26,72.0,2015,12,December
802,2015-12-27,74.0,2015,12,December
803,2015-12-28,74.0,2015,12,December
804,2015-12-29,67.0,2015,12,December
805,2015-12-30,74.0,2015,12,December
806,2015-12-31,70.0,2015,12,December
807,2016-06-01,70.0,2016,06,June
808,2016-06-02,69.0,2016,06,June
809,2016-06-03,70.0,2016,06,June
810,2016-06-04,68.0,2016,06,June
811,2016-06-05,70.0,2016,06,June
812,2016-06-06,74.0,2016,06,June
813,2016-06-07,75.0,2016,06,June
814,2016-06-08,74.0,2016,06,June
815,2016-06-09,71.0,2016,06,June
816,2016-06-10,73.0,2016,06,June
817,2016-06-11,75.0,2016,06,June
818,2016-06-12,74.0,2016,06,June
819,2016-06-13,76.0,2016,06,June
820,2016-06-14,76.0,2016,06,June
821,2016-06-15,76.0,2016,06,June
822,2016-06-16,76.0,2016,06,June
823,2016-06-17,75.0,2016,06,June
824,2016-06-18,75.0,2016,06,June
825,2016-06-19,75.0,2016,06,June
826,2016-06-20,74.0,2016,06,June
827,2016-06-21,73.0,2016,06,June
828,2016-06-22,76.0,2016,06,June
829,2016-06-23,74.0,2016,06,June
830,2016-06-24,78.0,2016,06,June
831,2016-06-25,71.0,2016,06,June
832,2016-06-26,75.0,2016,06,June
833,2016-06-27,75.0,2016,06,June
834,2016-06-28,74.0,2016,06,June
835,2016-06-29,77.0,2016,06,June
836,2016-06-30,77.0,2016,06,June
837,2016-12-01,73.0,2016,12,December
838,2016-12-02,71.0,2016,12,December
839,2016-12-03,71.0,2016,12,December
840,2016-12-04,69.0,2016,12,December
841,2016-12-05,68.0,2016,12,December
842,2016-12-06,70.0,2016,12,December
843,2016-12-07,71.0,2016,12,December
844,2016-12-08,72.0,2016,12,December
845,2016-12-09,70.0,2016,12,December
846,2016-12-10,71.0,2016,12,December
847,2016-12-11,72.0,2016,12,December
848,2016-12-12,68.0,2016,12,December
849,2016-12-13,68.0,2016,12,December
850,2016-12-14,70.0,2016,12,December
851,2016-12-15,70.0,2016,12,December
852,2016-12-16,63.0,2016,12,December
853,2016-12-17,71.0,2016,12,December
854,2016-12-18,67.0,2016,12,December
855,2016-12-19,69.0,2016,12,December
856,2016-12-20,74.0,2016,12,December
857,2016-12-21,72.0,2016,12,December
858,2016-12-22,70.0,2016,12,December
859,2016-12-23,69.0,2016,12,December
860,2016-12-24,73.0,2016,12,December
861,2016-12-25,74.0,2016,12,December
862,2016-12-26,74.0,2016,12,December
863,2016-12-27,73.0,2016,12,December
864,2016-12-28,71.0,2016,12,December
865,2016-12-29,72.0,2016,12,December
866,2016-12-30,69.0,2016,12,December
867,2016-12-31,71.0,2016,12,December
868,2017-06-01,76.0,2017,06,June
869,2017-06-02,76.0,2017,06,June
870,2017-06-03,76.0,2017,06,June
871,2017-06-04,78.0,2017,06,June
872,2017-06-05,76.0,2017,06,June
873,2017-06-06,75.0,2017,06,June
874,2017-06-07,75.0,2017,06,June
875,2017-06-08,76.0,2017,06,June
876,2017-06-09,78.0,2017,06,June
877,2017-06-10,75.0,2017,06,June
878,2017-06-11,73.0,2017,06,June
879,2017-06-12,76.0,2017,06,June
880,2017-06-13,76.0,2017,06,June
881,2017-06-14,76.0,2017,06,June
882,2017-06-15,77.0,2017,06,June
883,2017-06-16,76.0,2017,06,June
884,2017-06-17,77.0,2017,06,June
885,2017-06-18,72.0,2017,06,June
886,2017-06-19,77.0,2017,06,June
887,2017-06-20,75.0,2017,06,June
888,2017-06-21,82.0,2017,06,June
889,2017-06-22,77.0,2017,06,June
890,2017-06-23,76.0,2017,06,June
891,2017-06-24,74.0,2017,06,June
892,2017-06-25,73.0,2017,06,June
893,2017-06-26,77.0,2017,06,June
894,2017-06-27,77.0,2017,06,June
895,2017-06-28,77.0,2017,06,June
896,2017-06-29,76.0,2017,06,June
897,2017-06-30,74.0,2017,06,June
898,2010-06-01,73.0,2010,06,June
899,2010-06-02,72.0,2010,06,June
900,2010-06-03,74.0,2010,06,June
901,2010-06-04,73.0,2010,06,June
902,2010-06-05,72.0,2010,06,June
903,2010-06-06,75.0,2010,06,June
904,2010-06-07,74.0,2010,06,June
905,2010-06-08,75.0,2010,06,June
906,2010-06-09,73.0,2010,06,June
907,2010-06-10,75.0,2010,06,June
908,2010-06-11,76.0,2010,06,June
909,2010-06-12,74.0,2010,06,June
910,2010-06-13,74.0,2010,06,June
911,2010-06-14,73.0,2010,06,June
912,2010-06-15,73.0,2010,06,June
913,2010-06-16,76.0,2010,06,June
914,2010-06-17,75.0,2010,06,June
915,2010-06-18,70.0,2010,06,June
916,2010-06-19,75.0,2010,06,June
917,2010-06-20,73.0,2010,06,June
918,2010-06-21,74.0,2010,06,June
919,2010-06-22,74.0,2010,06,June
920,2010-06-23,74.0,2010,06,June
921,2010-06-24,74.0,2010,06,June
922,2010-06-25,70.0,2010,06,June
923,2010-06-27,75.0,2010,06,June
924,2010-06-28,74.0,2010,06,June
925,2010-06-29,73.0,2010,06,June
926,2010-06-30,74.0,2010,06,June
927,2010-12-01,73.0,2010,12,December
928,2010-12-02,73.0,2010,12,December
929,2010-12-03,71.0,2010,12,December
930,2010-12-04,72.0,2010,12,December
931,2010-12-05,71.0,2010,12,December
932,2010-12-06,64.0,2010,12,December
933,2010-12-07,71.0,2010,12,December
934,2010-12-08,62.0,2010,12,December
935,2010-12-09,70.0,2010,12,December
936,2010-12-10,64.0,2010,12,December
937,2010-12-11,64.0,2010,12,December
938,2010-12-12,70.0,2010,12,December
939,2010-12-13,70.0,2010,12,December
940,2010-12-14,69.0,2010,12,December
941,2010-12-15,72.0,2010,12,December
942,2010-12-16,68.0,2010,12,December
943,2010-12-17,68.0,2010,12,December
944,2010-12-18,65.0,2010,12,December
945,2010-12-19,67.0,2010,12,December
946,2010-12-20,68.0,2010,12,December
947,2010-12-21,70.0,2010,12,December
948,2010-12-22,67.0,2010,12,December
949,2010-12-23,73.0,2010,12,December
950,2010-12-24,70.0,2010,12,December
951,2010-12-26,68.0,2010,12,December
952,2010-12-27,72.0,2010,12,December
953,2010-12-28,69.0,2010,12,December
954,2010-12-29,71.0,2010,12,December
955,2010-12-30,70.0,2010,12,December
956,2010-12-31,75.0,2010,12,December
957,2011-06-01,72.0,2011,06,June
958,2011-06-02,73.0,2011,06,June
959,2011-06-03,67.0,2011,06,June
960,2011-06-04,69.0,2011,06,June
961,2011-06-05,76.0,2011,06,June
962,2011-06-06,73.0,2011,06,June
963,2011-06-07,70.0,2011,06,June
964,2011-06-08,72.0,2011,06,June
965,2011-06-09,74.0,2011,06,June
966,2011-06-10,72.0,2011,06,June
967,2011-06-13,72.0,2011,06,June
968,2011-06-14,75.0,2011,06,June
969,2011-06-15,73.0,2011,06,June
970,2011-06-16,73.0,2011,06,June
971,2011-06-17,72.0,2011,06,June
972,2011-06-18,74.0,2011,06,June
973,2011-06-19,76.0,2011,06,June
974,2011-06-21,72.0,2011,06,June
975,2011-06-22,74.0,2011,06,June
976,2011-06-23,70.0,2011,06,June
977,2011-06-24,74.0,2011,06,June
978,2011-06-25,74.0,2011,06,June
979,2011-06-27,74.0,2011,06,June
980,2011-06-28,71.0,2011,06,June
981,2011-12-01,70.0,2011,12,December
982,2011-12-02,68.0,2011,12,December
983,2011-12-03,73.0,2011,12,December
984,2011-12-04,71.0,2011,12,December
985,2011-12-05,71.0,2011,12,December
986,2011-12-06,70.0,2011,12,December
987,2011-12-07,70.0,2011,12,December
988,2011-12-08,70.0,2011,12,December
989,2011-12-09,70.0,2011,12,December
990,2011-12-10,72.0,2011,12,December
991,2011-12-12,74.0,2011,12,December
992,2011-12-13,71.0,2011,12,December
993,2011-12-14,70.0,2011,12,December
994,2011-12-15,70.0,2011,12,December
995,2011-12-16,69.0,2011,12,December
996,2011-12-18,71.0,2011,12,December
997,2011-12-19,70.0,2011,12,December
998,2011-12-20,70.0,2011,12,December
999,2011-12-21,72.0,2011,12,December
1000,2011-12-22,72.0,2011,12,December
1001,2011-12-24,72.0,2011,12,December
1002,2011-12-26,72.0,2011,12,December
1003,2011-12-27,72.0,2011,12,December
1004,2011-12-29,70.0,2011,12,December
1005,2011-12-30,66.0,2011,12,December
1006,2011-12-31,71.0,2011,12,December
1007,2012-06-21,75.0,2012,06,June
1008,2012-06-22,75.0,2012,06,June
1009,2012-06-24,76.0,2012,06,June
1010,2012-06-25,77.0,2012,06,June
1011,2012-06-26,75.0,2012,06,June
1012,2012-06-27,74.0,2012,06,June
1013,2012-06-28,75.0,2012,06,June
1014,2012-06-29,76.0,2012,06,June
1015,2012-06-30,78.0,2012,06,June
1016,2012-12-01,68.0,2012,12,December
1017,2012-12-03,79.0,2012,12,December
1018,2012-12-04,76.0,2012,12,December
1019,2012-12-05,73.0,2012,12,December
1020,2012-12-06,75.0,2012,12,December
1021,2012-12-07,71.0,2012,12,December
1022,2012-12-10,76.0,2012,12,December
1023,2012-12-11,74.0,2012,12,December
1024,2012-12-12,73.0,2012,12,December
1025,2012-12-13,73.0,2012,12,December
1026,2012-12-14,74.0,2012,12,December
1027,2012-12-17,73.0,2012,12,December
1028,2012-12-18,72.0,2012,12,December
1029,2012-12-19,76.0,2012,12,December
1030,2012-12-21,75.0,2012,12,December
1031,2012-12-22,77.0,2012,12,December
1032,2012-12-24,74.0,2012,12,December
1033,2012-12-26,76.0,2012,12,December
1034,2012-12-28,75.0,2012,12,December
1035,2012-12-31,76.0,2012,12,December
1036,2013-06-03,78.0,2013,06,June
1037,2013-06-04,76.0,2013,06,June
1038,2013-06-05,78.0,2013,06,June
1039,2013-06-06,76.0,2013,06,June
1040,2013-06-07,76.0,2013,06,June
1041,2013-06-08,78.0,2013,06,June
1042,2013-06-09,79.0,2013,06,June
1043,2013-06-10,77.0,2013,06,June
1044,2013-06-11,76.0,2013,06,June
1045,2013-06-12,77.0,2013,06,June
1046,2013-06-13,77.0,2013,06,June
1047,2013-06-14,76.0,2013,06,June
1048,2013-06-16,78.0,2013,06,June
1049,2013-06-17,76.0,2013,06,June
1050,2013-06-18,76.0,2013,06,June
1051,2013-06-19,77.0,2013,06,June
1052,2013-06-20,71.0,2013,06,June
1053,2013-06-25,74.0,2013,06,June
1054,2013-06-26,72.0,2013,06,June
1055,2013-06-27,77.0,2013,06,June
1056,2013-12-02,73.0,2013,12,December
1057,2013-12-03,75.0,2013,12,December
1058,2013-12-04,73.0,2013,12,December
1059,2013-12-05,73.0,2013,12,December
1060,2013-12-06,74.0,2013,12,December
1061,2013-12-07,78.0,2013,12,December
1062,2013-12-08,78.0,2013,12,December
1063,2013-12-09,78.0,2013,12,December
1064,2013-12-10,75.0,2013,12,December
1065,2013-12-11,75.0,2013,12,December
1066,2013-12-12,75.0,2013,12,December
1067,2013-12-13,74.0,2013,12,December
1068,2013-12-14,77.0,2013,12,December
1069,2013-12-16,72.0,2013,12,December
1070,2013-12-17,72.0,2013,12,December
1071,2013-12-18,73.0,2013,12,December
1072,2013-12-19,71.0,2013,12,December
1073,2013-12-20,75.0,2013,12,December
1074,2013-12-21,76.0,2013,12,December
1075,2013-12-23,74.0,2013,12,December
1076,2013-12-24,75.0,2013,12,December
1077,2013-12-26,74.0,2013,12,December
1078,2013-12-27,75.0,2013,12,December
1079,2013-12-28,73.0,2013,12,December
1080,2013-12-29,72.0,2013,12,December
1081,2013-12-30,72.0,2013,12,December
1082,2013-12-31,75.0,2013,12,December
1083,2014-06-01,77.0,2014,06,June
1084,2014-06-02,78.0,2014,06,June
1085,2014-06-03,77.0,2014,06,June
1086,2014-06-04,77.0,2014,06,June
1087,2014-06-05,76.0,2014,06,June
1088,2014-06-06,75.0,2014,06,June
1089,2014-06-07,79.0,2014,06,June
1090,2014-06-09,75.0,2014,06,June
1091,2014-06-10,73.0,2014,06,June
1092,2014-06-11,76.0,2014,06,June
1093,2014-06-12,78.0,2014,06,June
1094,2014-06-13,77.0,2014,06,June
1095,2014-06-14,78.0,2014,06,June
1096,2014-06-16,76.0,2014,06,June
1097,2014-06-17,75.0,2014,06,June
1098,2014-06-18,76.0,2014,06,June
1099,2014-06-19,77.0,2014,06,June
1100,2014-06-20,74.0,2014,06,June
1101,2014-06-21,78.0,2014,06,June
1102,2014-06-23,77.0,2014,06,June
1103,2014-06-24,77.0,2014,06,June
1104,2014-06-25,74.0,2014,06,June
1105,2014-06-26,74.0,2014,06,June
1106,2014-06-27,78.0,2014,06,June
1107,2014-06-29,79.0,2014,06,June
1108,2014-06-30,79.0,2014,06,June
1109,2014-12-01,74.0,2014,12,December
1110,2014-12-02,74.0,2014,12,December
1111,2014-12-03,72.0,2014,12,December
1112,2014-12-04,73.0,2014,12,December
1113,2014-12-05,70.0,2014,12,December
1114,2014-12-06,76.0,2014,12,December
1115,2014-12-08,78.0,2014,12,December
1116,2014-12-09,76.0,2014,12,December
1117,2014-12-10,78.0,2014,12,December
1118,2014-12-11,74.0,2014,12,December
1119,2014-12-12,71.0,2014,12,December
1120,2014-12-13,78.0,2014,12,December
1121,2014-12-15,70.0,2014,12,December
1122,2014-12-16,74.0,2014,12,December
1123,2014-12-17,74.0,2014,12,December
1124,2014-12-18,75.0,2014,12,December
1125,2014-12-19,76.0,2014,12,December
1126,2014-12-20,78.0,2014,12,December
1127,2014-12-22,72.0,2014,12,December
1128,2014-12-23,73.0,2014,12,December
1129,2014-12-25,76.0,2014,12,December
1130,2014-12-29,72.0,2014,12,December
1131,2014-12-31,72.0,2014,12,December
1132,2015-06-01,78.0,2015,06,June
1133,2015-06-03,75.0,2015,06,June
1134,2015-06-04,76.0,2015,06,June
1135,2015-06-05,78.0,2015,06,June
1136,2015-06-06,78.0,2015,06,June
1137,2015-06-08,74.0,2015,06,June
1138,2015-06-09,78.0,2015,06,June
1139,2015-06-10,77.0,2015,06,June
1140,2015-06-11,76.0,2015,06,June
1141,2015-06-12,78.0,2015,06,June
1142,2015-06-14,78.0,2015,06,June
1143,2015-06-15,78.0,2015,06,June
1144,2015-06-16,78.0,2015,06,June
1145,2015-06-17,74.0,2015,06,June
1146,2015-06-18,79.0,2015,06,June
1147,2015-06-19,77.0,2015,06,June
1148,2015-06-20,73.0,2015,06,June
1149,2015-06-21,79.0,2015,06,June
1150,2015-06-22,79.0,2015,06,June
1151,2015-06-23,78.0,2015,06,June
1152,2015-06-24,77.0,2015,06,June
1153,2015-06-25,78.0,2015,06,June
1154,2015-06-26,78.0,2015,06,June
1155,2015-06-27,80.0,2015,06,June
1156,2015-06-28,80.0,2015,06,June
1157,2015-06-29,79.0,2015,06,June
1158,2015-06-30,74.0,2015,06,June
1159,2015-12-01,78.0,2015,12,December
1160,2015-12-02,76.0,2015,12,December
1161,2015-12-03,76.0,2015,12,December
1162,2015-12-04,77.0,2015,12,December
1163,2015-12-07,79.0,2015,12,December
1164,2015-12-08,73.0,2015,12,December
1165,2015-12-09,79.0,2015,12,December
1166,2015-12-10,77.0,2015,12,December
1167,2015-12-11,78.0,2015,12,December
1168,2015-12-12,76.0,2015,12,December
1169,2015-12-13,78.0,2015,12,December
1170,2015-12-14,77.0,2015,12,December
1171,2015-12-15,79.0,2015,12,December
1172,2015-12-16,75.0,2015,12,December
1173,2015-12-17,77.0,2015,12,December
1174,2015-12-18,76.0,2015,12,December
1175,2015-12-19,78.0,2015,12,December
1176,2015-12-21,78.0,2015,12,December
1177,2015-12-22,77.0,2015,12,December
1178,2015-12-23,78.0,2015,12,December
1179,2015-12-25,78.0,2015,12,December
1180,2015-12-27,76.0,2015,12,December
1181,2015-12-28,75.0,2015,12,December
1182,2015-12-29,72.0,2015,12,December
1183,2016-06-01,71.0,2016,06,June
1184,2016-06-02,74.0,2016,06,June
1185,2016-06-03,75.0,2016,06,June
1186,2016-06-07,75.0,2016,06,June
1187,2016-06-08,74.0,2016,06,June
1188,2016-06-09,76.0,2016,06,June
1189,2016-06-10,75.0,2016,06,June
1190,2016-06-11,77.0,2016,06,June
1191,2016-06-12,77.0,2016,06,June
1192,2016-06-13,79.0,2016,06,June
1193,2016-06-14,79.0,2016,06,June
1194,2016-06-15,78.0,2016,06,June
1195,2016-06-16,79.0,2016,06,June
1196,2016-06-17,73.0,2016,06,June
1197,2016-06-18,78.0,2016,06,June
1198,2016-06-19,79.0,2016,06,June
1199,2016-06-20,80.0,2016,06,June
1200,2016-06-21,76.0,2016,06,June
1201,2016-06-22,79.0,2016,06,June
1202,2016-06-23,79.0,2016,06,June
1203,2016-06-24,77.0,2016,06,June
1204,2016-06-25,80.0,2016,06,June
1205,2016-06-26,79.0,2016,06,June
1206,2016-06-27,78.0,2016,06,June
1207,2016-06-28,78.0,2016,06,June
1208,2016-06-29,79.0,2016,06,June
1209,2016-06-30,78.0,2016,06,June
1210,2016-12-01,75.0,2016,12,December
1211,2016-12-02,77.0,2016,12,December
1212,2016-12-03,75.0,2016,12,December
1213,2016-12-04,77.0,2016,12,December
1214,2016-12-05,76.0,2016,12,December
1215,2016-12-07,76.0,2016,12,December
1216,2016-12-08,75.0,2016,12,December
1217,2016-12-09,72.0,2016,12,December
1218,2016-12-10,76.0,2016,12,December
1219,2016-12-12,75.0,2016,12,December
1220,2016-12-13,72.0,2016,12,December
1221,2016-12-14,72.0,2016,12,December
1222,2016-12-15,75.0,2016,12,December
1223,2016-12-16,69.0,2016,12,December
1224,2016-12-17,75.0,2016,12,December
1225,2016-12-18,74.0,2016,12,December
1226,2016-12-19,78.0,2016,12,December
1227,2016-12-20,77.0,2016,12,December
1228,2016-12-21,76.0,2016,12,December
1229,2016-12-22,72.0,2016,12,December
1230,2016-12-23,73.0,2016,12,December
1231,2016-12-24,74.0,2016,12,December
1232,2016-12-26,74.0,2016,12,December
1233,2016-12-27,74.0,2016,12,December
1234,2016-12-28,73.0,2016,12,December
1235,2016-12-29,73.0,2016,12,December
1236,2016-12-30,71.0,2016,12,December
1237,2016-12-31,72.0,2016,12,December
1238,2017-06-01,81.0,2017,06,June
1239,2017-06-02,78.0,2017,06,June
1240,2017-06-03,80.0,2017,06,June
1241,2017-06-04,79.0,2017,06,June
1242,2017-06-05,81.0,2017,06,June
1243,2017-06-06,80.0,2017,06,June
1244,2017-06-07,81.0,2017,06,June
1245,2017-06-08,79.0,2017,06,June
1246,2017-06-09,81.0,2017,06,June
1247,2017-06-10,78.0,2017,06,June
1248,2017-06-11,79.0,2017,06,June
1249,2017-06-12,79.0,2017,06,June
1250,2017-06-13,75.0,2017,06,June
1251,2017-06-14,79.0,2017,06,June
1252,2017-06-15,78.0,2017,06,June
1253,2017-06-16,80.0,2017,06,June
1254,2017-06-17,78.0,2017,06,June
1255,2017-06-18,77.0,2017,06,June
1256,2017-06-19,78.0,2017,06,June
1257,2017-06-20,79.0,2017,06,June
1258,2017-06-23,76.0,2017,06,June
1259,2017-06-26,80.0,2017,06,June
1260,2017-06-29,76.0,2017,06,June
1261,2017-06-30,81.0,2017,06,June
1262,2010-06-01,77.0,2010,06,June
1263,2010-06-02,76.0,2010,06,June
1264,2010-06-03,77.0,2010,06,June
1265,2010-06-04,75.0,2010,06,June
1266,2010-06-07,76.0,2010,06,June
1267,2010-06-08,79.0,2010,06,June
1268,2010-06-09,79.0,2010,06,June
1269,2010-06-10,77.0,2010,06,June
1270,2010-06-15,76.0,2010,06,June
1271,2010-06-16,77.0,2010,06,June
1272,2010-06-17,76.0,2010,06,June
1273,2010-06-18,73.0,2010,06,June
1274,2010-06-21,76.0,2010,06,June
1275,2010-06-22,77.0,2010,06,June
1276,2010-06-23,77.0,2010,06,June
1277,2010-06-24,78.0,2010,06,June
1278,2010-06-25,77.0,2010,06,June
1279,2010-06-28,76.0,2010,06,June
1280,2010-06-29,78.0,2010,06,June
1281,2010-06-30,78.0,2010,06,June
1282,2010-12-01,72.0,2010,12,December
1283,2010-12-02,75.0,2010,12,December
1284,2010-12-06,66.0,2010,12,December
1285,2010-12-07,66.0,2010,12,December
1286,2010-12-08,67.0,2010,12,December
1287,2010-12-09,76.0,2010,12,December
1288,2010-12-10,68.0,2010,12,December
1289,2010-12-13,69.0,2010,12,December
1290,2010-12-14,71.0,2010,12,December
1291,2010-12-15,70.0,2010,12,December
1292,2010-12-16,68.0,2010,12,December
1293,2010-12-17,66.0,2010,12,December
1294,2011-06-01,75.0,2011,06,June
1295,2011-06-02,77.0,2011,06,June
1296,2011-06-03,65.0,2011,06,June
1297,2011-06-06,76.0,2011,06,June
1298,2011-06-07,74.0,2011,06,June
1299,2011-06-08,76.0,2011,06,June
1300,2011-06-09,76.0,2011,06,June
1301,2011-06-13,77.0,2011,06,June
1302,2011-06-14,77.0,2011,06,June
1303,2011-06-15,76.0,2011,06,June
1304,2011-06-16,77.0,2011,06,June
1305,2011-06-17,76.0,2011,06,June
1306,2011-06-20,77.0,2011,06,June
1307,2011-06-21,74.0,2011,06,June
1308,2011-06-22,76.0,2011,06,June
1309,2011-06-23,73.0,2011,06,June
1310,2011-06-24,75.0,2011,06,June
1311,2011-06-27,76.0,2011,06,June
1312,2011-06-28,75.0,2011,06,June
1313,2011-06-29,76.0,2011,06,June
1314,2011-06-30,75.0,2011,06,June
1315,2011-12-01,69.0,2011,12,December
1316,2011-12-02,69.0,2011,12,December
1317,2011-12-05,71.0,2011,12,December
1318,2011-12-06,72.0,2011,12,December
1319,2011-12-07,69.0,2011,12,December
1320,2011-12-08,72.0,2011,12,December
1321,2011-12-09,70.0,2011,12,December
1322,2011-12-12,76.0,2011,12,December
1323,2011-12-13,69.0,2011,12,December
1324,2011-12-14,71.0,2011,12,December
1325,2011-12-15,72.0,2011,12,December
1326,2011-12-16,71.0,2011,12,December
1327,2012-06-01,74.0,2012,06,June
1328,2012-06-04,74.0,2012,06,June
1329,2012-06-05,74.0,2012,06,June
1330,2012-06-06,74.0,2012,06,June
1331,2012-06-07,76.0,2012,06,June
1332,2012-06-08,76.0,2012,06,June
1333,2012-06-12,77.0,2012,06,June
1334,2012-06-13,77.0,2012,06,June
1335,2012-06-14,78.0,2012,06,June
1336,2012-06-15,73.0,2012,06,June
1337,2012-06-18,75.0,2012,06,June
1338,2012-06-19,72.0,2012,06,June
1339,2012-06-20,76.0,2012,06,June
1340,2012-06-21,76.0,2012,06,June
1341,2012-06-22,73.0,2012,06,June
1342,2012-06-25,74.0,2012,06,June
1343,2012-06-26,72.0,2012,06,June
1344,2012-06-27,76.0,2012,06,June
1345,2012-06-28,76.0,2012,06,June
1346,2012-06-29,76.0,2012,06,June
1347,2012-12-03,78.0,2012,12,December
1348,2012-12-04,73.0,2012,12,December
1349,2012-12-05,74.0,2012,12,December
1350,2012-12-06,68.0,2012,12,December
1351,2012-12-07,71.0,2012,12,December
1352,2012-12-10,76.0,2012,12,December
1353,2012-12-11,75.0,2012,12,December
1354,2012-12-12,74.0,2012,12,December
1355,2012-12-13,73.0,2012,12,December
1356,2012-12-14,73.0,2012,12,December
1357,2012-12-27,74.0,2012,12,December
1358,2012-12-28,69.0,2012,12,December
1359,2013-06-03,78.0,2013,06,June
1360,2013-06-04,78.0,2013,06,June
1361,2013-06-05,78.0,2013,06,June
1362,2013-06-06,78.0,2013,06,June
1363,2013-06-07,75.0,2013,06,June
1364,2013-06-10,77.0,2013,06,June
1365,2013-06-12,73.0,2013,06,June
1366,2013-06-13,78.0,2013,06,June
1367,2013-06-14,75.0,2013,06,June
1368,2013-06-17,73.0,2013,06,June
1369,2013-06-18,77.0,2013,06,June
1370,2013-06-19,80.0,2013,06,June
1371,2013-06-20,70.0,2013,06,June
1372,2013-06-21,78.0,2013,06,June
1373,2013-06-25,72.0,2013,06,June
1374,2013-06-26,78.0,2013,06,June
1375,2013-06-27,72.0,2013,06,June
1376,2013-06-28,78.0,2013,06,June
1377,2013-12-02,74.0,2013,12,December
1378,2013-12-03,72.0,2013,12,December
